date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:19	19276/19276	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jan%202022%2017:41:17%20GMT	https://nitp.ncdc.gov.ng/qrviewer/1598639	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/qrviewer/1598639.html	(from )
12:41:20	744/744	---MCZ	200	added ('OK')	text/plain	etag:W/%2288d-5c79ef56ee900%22	https://nitp.ncdc.gov.ng/robots.txt		(from )
12:41:20	13226/13226	---M--	200	added ('OK')	image/jpeg	etag:%2233aa-5c6de29084340%22	https://nitp.ncdc.gov.ng/sites/default/files/indexcoat_0_0.jpg	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/default/files/indexcoat_0_0.jpg	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:20	90579/90579	---MCZ	200	added ('OK')	text/css	etag:W/%22163d7-5c6d9df2ca080%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/bootstrap/css/bootstrap.css	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/bootstrap/css/bootstrap.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:20	2990/2990	---MCZ	200	added ('OK')	text/css	etag:W/%221534-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.base.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/system/system.base90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:20	1398/1398	---MCZ	200	added ('OK')	text/css	etag:W/%227f3-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.menus.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/system/system.menus90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:21	735/735	---MCZ	200	added ('OK')	text/css	etag:W/%223c1-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.messages.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/system/system.messages90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:21	2384/2384	---MCZ	200	added ('OK')	text/css	etag:W/%22e7f-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.theme.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/system/system.theme90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:21	415/415	---MCZ	200	added ('OK')	text/css	etag:W/%22226-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/field/theme/field.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/field/theme/field90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:21	823/823	---MCZ	200	added ('OK')	text/css	etag:W/%223df-5ba6ae0f4e9c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/logintoboggan/logintoboggan.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/modules/logintoboggan/logintoboggan90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:22	119/119	---MCZ	200	added ('OK')	text/css	etag:W/%2290-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/node/node.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/node/node90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:22	1248/1248	---MCZ	200	added ('OK')	text/css	etag:W/%22723-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/user/user.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/modules/user/user90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:22	506/506	---MCZ	200	added ('OK')	text/css	etag:W/%222c3-5cea048769c94-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/views/css/views.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/modules/views/css/views90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:22	282/282	---MCZ	200	added ('OK')	text/css	etag:W/%221af-5cdadffab3580-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/ckeditor/css/ckeditor.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/modules/ckeditor/css/ckeditor90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:22	439/439	---MCZ	200	added ('OK')	text/css	etag:W/%221fd-5ba6ae0f4e9c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/ctools/css/ctools.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/modules/ctools/css/ctools90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:23	602/602	---MCZ	200	added ('OK')	text/css	etag:W/%22312-5adfe9776d880-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/panels/css/panels.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/modules/panels/css/panels90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:23	3636/3636	---MCZ	200	added ('OK')	text/css	etag:W/%22125b-5c6d9defed9c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.carousel.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.carousel90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:23	21789/21789	---MCZ	200	added ('OK')	text/css	etag:W/%226691-5c6d9df69a980-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/font-awesome/css/font-awesome.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/font-awesome/css/font-awesome90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:23	1055/1055	---MCZ	200	added ('OK')	text/css	etag:W/%22516-5c6d9deef9780-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.theme.default.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.theme.default90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:23	19717/19717	---MCZ	200	added ('OK')	text/css	etag:W/%224db0-5c6d9df2ca080-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:24	3482/3482	---MCZ	200	added ('OK')	text/css	etag:W/%22101e-5c6d9df1d5e40-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/circle-flip-slideshow/css/component.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/circle-flip-slideshow/css/component90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:24	5734/5734	---MCZ	200	added ('OK')	text/css	etag:W/%221d2b-5c6d9ddec3140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/magnific-popup/magnific-popup.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/magnific-popup/magnific-popup90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:24	18098/18098	---MCZ	200	added ('OK')	text/css	etag:W/%2254b7-5c6d9de47bec0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:24	934/934	---MCZ	200	added ('OK')	text/css	etag:W/%22509-5c6d9dddcef00-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/isotope/jquery.isotope.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/isotope/jquery.isotope90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:25	36020/36020	---MCZ	200	added ('OK')	text/css	etag:W/%22ac71-5c6d9d64b1140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:25	22119/22119	---MCZ	200	added ('OK')	text/css	etag:W/%2271b6-5c6d9d678d800-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-animate.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-animate90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:25	4664/4664	---MCZ	200	added ('OK')	text/css	etag:W/%2216d2-5c6d9d64b1140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-blog.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-blog90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:25	34146/34146	---MCZ	200	added ('OK')	text/css	etag:W/%229df0-5c6d9d63bcf00-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:25	9043/9043	---MCZ	200	added ('OK')	text/css	etag:W/%222eab-5c6d9d64b1140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-responsive.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-responsive90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:26	17703/17703	---MCZ	200	added ('OK')	text/css	etag:W/%224fda-5c6d9d66995c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/drupal-styles.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/drupal-styles90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:26	13881/13881	---MCZ	200	added ('OK')	text/css	etag:W/%223f6a-5d22d5c048dba-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/css/custom.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/css/custom90e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:26	5211/5211	---MCZ	200	added ('OK')	text/css	etag:W/%221726-5d5f50f922e96-gzip%22	https://nitp.ncdc.gov.ng/sites/default/files/less/cC00_Xp8v-0KJrIf2uhusdj_Dgm2gt5bRaA2JrGsTN8/sites/all/themes/Porto/css/less/skin.RhlunGqbZUGq6wVfBEflCycFIIFdR2jRnGPZcmBffu8.css?r5z4b7	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/default/files/less/cC00_Xp8v-0KJrIf2uhusdj_Dgm2gt5bRaA2JrGsTN8/sites/all/themes/Porto/css/less/skin.RhlunGqbZUGq6wVfBEflCycFIIFdR2jRnGPZcmBffu890e4.css	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:26	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214e4a-5adee1d3e5800%22	https://nitp.ncdc.gov.ng/sites/all/modules/jquery_update/replace/jquery/2.2/jquery.min.js?v=2.2.4	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/modules/jquery_update/replace/jquery/2.2/jquery.min9c45.js	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
12:41:26	1284/1284	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d57-5c79ef56ee900%22	https://nitp.ncdc.gov.ng/misc/jquery-extend-3.4.0.js?v=2.2.4	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/misc/jquery-extend-3.4.09c45.js	(from https://nitp.ncdc.gov.ng/qrviewer/1598639)
